id,tokens,tags
2087,['Ninguno' 'de' 'ellos' 'ha' 'tenido' 'éxito.'],[0 0 0 0 0 0]
2088,['Aprendí' 'sobre' 'los' 'Estados' 'Unidos'],[0 0 0 0 0]
2089,['Hubo' 'acusaciones' 'de' 'parcialidad' 'étnica' 'contra' 'Klayman.'],[0 0 0 0 0 0 0]
2090,"['Bajo' 'determinadas' 'condiciones' 'pueden' 'surgir' 'dispositivos'
 'moleculares' 'más' 'complejos.']",[0 0 0 0 0 0 0 0 0]
2091,['El' 'flujo' 'convergente' 'está' 'influenciado' 'por' 'la' 'población.'],[0 1 0 0 0 0 0 0]
2092,['Decter' 'tiene' '85' 'años' 'de' 'edad.'],[0 0 0 0 0 0]
2093,['La' 'biosfera' 'cambia' 'mucho.'],[0 0 0 0]
2094,"['La' 'densidad' 'postal' 'no' 'incluye' 'en' 'absoluto' 'en' 'los'
 'costos.']",[0 1 0 0 0 0 0 0 0 0]
2095,['Se' 'dirigirá' 'al' 'peligro' 'nuevamente' 'mañana.'],[0 1 0 0 0 0]
2096,"['La' 'Constitución' 'siempre' 'ha' 'sido' 'muy' 'estable' 'y' 'nunca'
 'ha' 'presentado' 'una' 'crisis' 'real.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2097,['Usted' 'recibió' 'un' 'título' 'en' 'biología' 'molecular.'],[0 0 0 0 0 0 0]
2098,"['El' 'almacenamiento' 'de' 'inventario' 'más' 'eficiente' 'es' 'una'
 'pieza' 'clave' 'para' 'minimizar' 'el' 'tiempo' 'de' 'inactividad.']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0]
2099,"['Este' 'es' 'el' 'último' 'círculo' 'de' 'donaciones' 'que' 'tendremos'
 'esta' 'temporada,' '¡así' 'que' 'necesitamos' 'tu' 'ayuda!']",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
2100,"['El' 'protocolo' 'de' 'telecomunicaciones' 'Kermit' 'se' 'trata' 'de'
 'un' 'método' 'de' 'conversación' 'entre' 'Facebook' 'Messenger' 'y'
 'WhatsApp.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2101,"['La' 'gente' 'nos' 'da' 'dinero' 'para' 'ayudarnos' 'a' 'cerrar' 'la'
 'brecha' 'de' 'nuestro' 'presupuesto' 'de' '$1' 'millón.']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0]
2102,['Los' 'estadounidenses' 'quieren' 'proteger' 'la' 'bandera.'],[0 0 0 0 0 0]
2103,['Esta' 'es' 'la' 'primera' 'parte' 'del' 'daño.'],[0 0 0 0 0 0 0]
2104,"['El' 'equipo' 'de' 'traumatología' 'maneja' 'principalmente' 'problemas'
 'de' 'alcohol.']",[0 0 0 0 1 0 0 0 0]
2105,['Los' 'vestidos' 'de' 'las' 'mujeres' 'tenían' 'cintas.'],[0 0 0 0 0 0 0]
2106,"['La' 'gente' 'del' 'castillo' 'de' 'proa' 'se' 'unía' 'a' 'los' 'hombres'
 'en' 'el' 'combés.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2107,"['Les' 'dijo' 'que' 'podía' 'verlo,' 'pero' 'que' 'al' 'final' 'no' 'era'
 'gran' 'cosa.']",[0 0 0 0 0 0 0 0 0 0 0 1 0]
2108,"['El' 'Big' 'Bang' 'hizo' 'que' 'los' 'planetas' 'surgieran'
 'espontáneamente.']",[0 0 0 0 0 0 0 0 0]
2109,"['Estoy' 'bastante' 'seguro' 'de' 'que' 'Hendrickson' 'no' 'tenía' 'mucho'
 'en' 'que' 'basar' 'sus' 'ideas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2110,"['Según' 'este' 'libro,' 'los' 'padres' 'no' 'deberían' 'pasar' 'tiempo'
 'con' 'sus' 'hijos.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2111,"['La' 'pintura' 'fue' 'realizada' 'por' 'un' 'artista' 'que' 'en' 'dicho'
 'momento' 'estaba' 'ebrio.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2112,['Es' 'obvio' 'cuánto' 'prejuicio' 'hay.'],[0 0 0 0 0]
2113,['Hay' 'tres' 'fuerzas' 'no' 'gravitatorias.'],[0 0 0 0 0]
2114,['¿Por' 'qué' 'Gates' 'produce' 'a' 'un' 'ritmo' 'tan' 'lento?'],[0 0 0 0 0 0 0 0 0]
2115,"['Dijeron' 'que' 'era' 'importante' 'estar' 'vigilante' 'cuando' 'se'
 'tratara' 'de' 'los' 'controles' 'de' 'las' 'fábricas' 'de' 'noticias.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
2116,['Tenemos' 'mucho' 'mas' 'dinero' 'del' 'que' 'podriamos' 'necesitar'],[0 0 0 0 0 0 0 0]
2117,['Su' 'expresión' 'cambió' 'después' 'de' 'que' 'ver' 'su' 'rostro.'],[0 0 0 0 0 0 0 0 0]
2118,"['El' 'nombre' 'se' 'me' 'escapó' 'al' 'principio,' 'pero' 'se' 'la'
 'conoce' 'como' 'la' 'Paz' 'del' 'Parlamento.']",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
2119,"['Después' 'del' '11' 'de' 'septiembre,' 'el' 'esfuerzo' 'fue'
 'abandonado' 'por' 'completo' 'a' 'favor' 'de' 'diferentes' 'tácticas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2120,"['Definitivamente' 'no' 'está' 'relacionado' 'con' 'el' 'politeísmo' 'y'
 'el' 'monoteísmo.']",[0 0 0 0 0 0 0 0 0 0]
2121,"['Los' 'oradores' 'que' 'quieran' 'impresionar' 'a' 'su' 'audiencia'
 'deben' 'hablar' 'con' 'precisión' 'y' 'no' 'repetirse.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2122,['Son' 'las' 'fiestas' 'del' 'Pilar'],[0 0 0 0 0]
2123,['Los' 'priodistas' 'creyeron' 'a' 'Valderas'],[0 0 0 0 0]
2124,['El' 'Príncipe' 'no' 'tiene' 'obligaciones' 'diarias.'],[0 0 0 0 0 0]
2125,['Hace' 'años' 'que' 'no' 'realiza' 'ninguna' 'colección' 'nueva.'],[0 0 0 0 0 0 0 0]
2126,"['La' 'apariencia' 'descuidada' 'de' 'la' 'gente' 'de' 'izquierdas' 'es'
 'el' 'mejor' 'indicador' 'de' 'su' 'auténtica' 'forma' 'de' 'ser' 'y'
 'de' 'pensar' 'progresista.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2127,"['La' 'estrella' 'que' 'encumbrará' 'el' 'árbol' 'del' 'Rockefeller'
 'Center' 'es' 'espectacular.']",[0 0 0 1 0 0 0 0 0 0 0]
2128,['Se' 'pondrán' 'blanditas' 'al' 'de' 'un' 'rato.'],[0 0 0 0 0 0 0]
2129,"['Atraparlos' 'y' 'reternelos' 'a' 'los' 'golpistas' 'el' 'mayor' 'tiempo'
 'posible.']",[0 0 0 0 0 0 0 0 0 0]
2130,['No' 'hay' 'crisis' 'que' 'sea' 'imposible' 'de' 'calcular.'],[0 0 0 0 0 0 0 0]
2131,['Estamos' 'de' 'fiesta' 'por' 'el' 'aniversario'],[0 0 0 0 0 0]
2132,['Nos' 'estamos' 'refiriendo' 'a' 'países' 'del' 'sudeste' 'asiático'],[0 0 0 0 0 0 0 0]
2133,['El' 'estado' 'español' 'gasta' 'más' 'que' 'ingresa.'],[0 0 0 0 0 0 0]
2134,"['Harchaik' 'está' 'sensibilizado' 'con' 'los' 'temas' 'de' 'bienestar'
 'mundial']",[0 0 0 0 0 0 0 0 0]
2135,"['Deberían' 'declarar' 'la' 'suspensión' 'de' 'pagos' 'porque' 'de' 'lo'
 'contrario' 'no' 'tiene' 'sentido' 'mandar' 'el' 'euro' 'a' 'paseo.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2136,['En' 'África' 'hay' 'justicia.'],[0 0 0 0]
2137,"['El' 'número' 'de' 'pubs' 'en' 'Inglaterra' 'ha' 'descendido' 'en' 'la'
 'última' 'decada']",[0 0 0 0 0 0 0 0 0 0 0 0]
2138,"['Los' 'neoliberales' 'siempre' 'han' 'reprochado' 'a' 'los' 'socialistas'
 'el' 'hecho' 'de' 'no' 'asimilar' 'la' 'confrontación' 'de' 'intereses'
 'entre' 'los' 'productores,' 'consumidores' 'y' 'propietarios' 'del'
 'capital' 'en' 'cualquier' 'tarea' 'productiva.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2139,['En' 'este' 'acto' 'se' 'busca' 'un' 'efecto' 'realista'],[0 0 0 0 0 0 0 0]
2140,['Los' 'bancos' 'otorgaban' 'créditos' 'muy' 'fácil.'],[0 0 0 0 0 0]
2141,['Vivió' 'en' 'Burdeos' 'durante' 'el' 'régimen' 'de' 'Fernando' 'VII.'],[0 0 0 0 0 0 0 0 0]
2142,"['Después' 'de' 'que' 'rompa' 'a' 'hervir,' 'hay' 'que' 'sacarlas'
 'inmediatamente.']",[0 0 0 1 0 0 0 0 0 0]
2143,"['El' 'jamón' 'con' 'el' 'borde' 'limpio' 'y' 'perfilado' 'no' 'se'
 'pierde']",[0 0 0 0 0 1 0 0 0 0 0]
2144,"['Sharpton' 'hará' 'lo' 'posible' 'por' 'conseguir' 'más' 'anuncios'
 'para' 'el' 'diario.']",[0 0 0 0 0 0 0 0 0 0 0]
2145,['El' 'abuelo' 'falleció' 'hace' '10' 'años' 'ya'],[0 0 0 0 0 0 0]
2146,"['El' 'equipo' 'de' 'Bibiana' 'Aído' 'trabaja' 'en' 'un' 'proyecto' 'muy'
 'ilusionante,' 'la' 'ley' 'de' 'igualdad' 'de' 'trato.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2147,['tTres' 'cuartas' 'partes' 'se' 'meterá' 'en' 'una' 'bolsa' 'común'],[0 0 0 0 1 0 0 1 0]
2148,['Es' 'sábado'],[0 0]
2149,"['El' 'pais' 'necesita' 'importar' 'petróleo' 'para' 'hacer' 'frente' 'a'
 'la' 'demanda.']",[0 0 0 0 0 0 0 0 0 0 0]
2150,['Todavía' 'no' 'se' 'puede' 'criar' 'esta' 'especie' 'en' 'cautividad.'],[0 0 0 0 0 0 0 0 0]
2151,['Le' 'gusta' 'la' 'comida' 'japonesa.'],[0 0 0 0 0]
2152,"['Cynthia' 'ha' 'mantenido' 'una' 'relación' 'sentimental' 'con' 'un'
 'deportista.']",[0 0 0 0 0 0 0 0 0]
2153,['Había' 'mucha' 'gente' 'en' 'el' 'parque.'],[0 0 0 0 0 0]
2154,['Hay' 'que' 'hervir' 'el' 'agua' 'en' 'una' 'cazuela' 'de' 'barro.'],[0 0 0 0 0 0 0 0 0 0]
2155,['Todo' 'va' 'bien'],[0 0 0]
2156,['No' 'los' 'quiero'],[0 0 0]
2157,"['Verdú' 'realiza' 'su' 'trabajo' 'sin' 'fijarse' 'en' 'cuestiones'
 'contemporáneas']",[0 0 0 0 0 0 0 0 0]
2158,"['Las' 'Ventas' 'lucía' 'vacía' 'en' 'el' 'concierto' 'ofrecido' 'por'
 'Miguel' 'Bosé.']",[0 0 1 0 0 0 0 0 0 0 0]
2159,['Los' 'judíos' 'no' 'controlan' 'el' 'gobierno' 'ni' 'el' 'parlamento.'],[0 0 0 0 0 0 0 0 0]
2160,['La' 'competitividad' 'en' 'Grecia' 'es' 'inmejorable.'],[0 0 0 0 0 0]
2161,"['El' 'pensamiento' 'de' 'Schopenhauer,' 'Heidegger' 'y' 'Binswanger'
 'puede' 'expresarse' 'en' 'términos' 'de' 'teatro.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2162,"['La' 'despedida' 'a' 'Michael' 'Jackson' 'se' 'celebrará' 'a' 'lo'
 'grande.']",[0 0 0 0 0 0 0 0 0 0]
2163,"['A' 'Pilar' 'no' 'le' 'gustaban' 'los' 'lujos' 'que' 'había' 'en' 'la'
 'casa.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2164,"['Las' 'personas' 'famosas' 'están' 'ayudando' 'en' 'el' 'seísmo' 'de'
 'Chile,' 'del' 'mismo' 'modo' 'que' 'ayudaron' 'a' 'los' 'afectados'
 'por' 'el' 'terremoto' 'de' 'Haití.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2165,"['España' 'no' 'aceptará' 'la' 'inmigración' 'ilegal' 'pero' 'sí' 'la'
 'emigración' 'ilegal' 'según' 'dijo' 'Moratinos' 'en' 'un' 'encuentro.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2166,"['Su' 'familia' 'está' 'relacionada' 'con' 'el' 'mundo' 'de' 'la'
 'interpretación.']",[0 0 0 0 0 0 1 0 0 0]
2167,"['CC.OO' 'afirma' 'que' 'el' 'seno' 'del' 'diálogo' 'social' 'está' 'al'
 'tanto' 'de' 'este' 'cambio' 'estadístico.']",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
2168,"['En' 'el' 'Panel,' 'los' 'representates' 'de' 'los' 'países' 'no' 'están'
 'equilibradas' 'geográficamente.']",[0 0 0 0 0 0 0 0 0 0 1 0]
2169,"['Un' 'equipo' 'profesional' 'sanitario' 'se' 'encarga' 'de' 'la'
 'alimentación.']",[0 0 0 0 0 0 0 0 0]
2170,['La' 'IEC' 'no' 'se' 'encarga' 'de' 'la' 'estandarización'],[0 0 0 0 0 0 0 0]
2171,"['El' 'tiempo' 'pasaría' 'en' 'un' 'planeta' 'sin' 'seres' 'pensantes' 'y'
 'sin' 'seres' 'sintientes.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2172,"['España' 'no' 'aceptará' 'inmigrantes' 'ilegales' 'según' 'dijo'
 'Moratinos' 'en' 'un' 'encuentro.']",[0 0 0 0 0 0 0 0 0 0 0]
2173,['Le' 'gusta' 'viajar' 'en' 'avión.'],[0 0 0 0 0]
2174,['Banderas' 'se' 'divorció' 'en' '1996'],[0 0 0 0 0]
2175,"['El' 'Sello' 'Fairtrade' 'garantiza' 'que' 'el' 'producto' 'es' 'de'
 'comercio' 'justo']",[0 0 0 0 0 0 0 0 0 0 0]
2176,"['Las' 'fotocopias' 'de' 'los' 'billetes' 'de' 'euros' 'cada' 'vez' 'son'
 'más' 'auténticos.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2177,"['Los' 'pinos' 'son' 'difíciles' 'de' 'plantar' 'en' 'el' 'este' 'de'
 'EE.UU.']",[0 0 0 0 0 0 0 0 0 0 0]
2178,['Hubo' 'un' 'accidente' 'y' 'murieron' 'dos' 'personas.'],[0 0 0 0 0 0 0]
2179,"['Es' 'una' 'crisis' 'muy' 'grande,' 'incalculable.']",[0 0 0 0 1 0]
2180,"['El' 'buen' 'tiempo' 'hizo' 'que' 'la' 'celebración' 'se' 'prolongara'
 'durante' 'toda' 'la' 'tarde.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2181,['Pascual' 'es' 'el' 'autor' 'del' 'artículo.'],[0 0 0 0 0 0]
2182,['El' 'portal' 'es' 'atractivo.'],[0 0 0 0]
2183,"['Si' 'el' 'centro' 'piloto' 'resulta' 'eficaz,' 'se' 'crearán' 'más'
 'centros' 'especializados.']",[0 0 0 1 0 0 0 0 0 0 0]
2184,['Mañana' 'no' 'irá' 'a' 'la' 'oficina'],[0 0 0 0 0 0]
2185,"['Alguien' 'ha' 'entrado' 'en' 'disquisiciones' 'lógicas' 'sobre' 'lo'
 'que' 'es' 'mentira' 'o' 'verdad.']",[0 0 1 0 0 0 0 0 0 0 0 0 0]
2186,['El' 'portal' 'será' 'capaz' 'de' 'responder' 'a' 'mil' 'visitantes.'],[0 0 0 0 0 0 0 0 0]
2187,['Fue' 'la' 'musa' 'de' 'Chanel'],[0 0 1 0 0]
2188,"['La' 'cultura' 'gallega' 'necesita' 'una' 'proyección' 'internacional'
 'pero' 'este' 'proyecto' 'es' 'muy' 'complicado,' 'más' 'aún' 'si' 'se'
 'perciben' 'acusaciones' 'de' 'sectarios.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2189,"['El' 'PSPV' 'no' 'hace' 'alusión' 'ninguna' 'a' 'la' 'actualidad' 'e'
 'historia' 'valenciana.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2190,['Pascual' 'no' 'escribe' 'artículos.'],[0 0 0 0]
2191,"['Los' 'intereses' 'de' 'los' 'créditos' 'están' 'estables' 'en' 'los'
 'últimos' 'meses.']",[0 0 0 0 0 0 0 0 0 0 0]
2192,"['El' 'desarrollo' 'de' 'un' 'proyecto' 'de' 'internacionalización'
 'sería' 'contraproducente' 'para' 'la' 'cultura' 'gallega.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2193,"['El' 'bioprocesador' 'tiene' 'que' 'hacer' 'exámenes' 'minuciosos' 'de'
 'contenido.']",[0 0 0 0 0 0 0 0 0]
2194,"['El' 'estilo' 'de' 'los' 'hombres' 'es' 'más' 'práctico' 'que' 'el' 'de'
 'las' 'mujeres.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2195,"['Su' 'típica' 'estampa' 'de' 'pueblo' 'marinero' 'abalconado,' 'con' 'su'
 'iglesia' 'románica,' 'es' 'difícil' 'de' 'olvidar.']",[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
2196,['Frances' 'Balaguer' 'no' 'es' 'el' 'responsable' 'de' 'la' 'CAR-CCR.'],[0 0 0 0 0 0 0 0 0]
2197,"['La' 'nueva' 'iniciativa' 'del' 'Plan' 'Integral' 'de' 'Apoyo' 'a' 'la'
 'Familia' 'es' 'un' 'reclamo' 'actual.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
2198,"['Se' 'exilio' 'a' 'Burdeos' 'por' 'no' 'estar' 'de' 'acuerdon' 'con'
 'las' 'ideas' 'de' 'Fernando' 'VII.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2199,"['El' 'pellet' 'se' 'usa' 'cada' 'vez' 'menos' 'para' 'calentar' 'el'
 'hogar.']",[0 0 0 0 0 0 0 0 0 0 0]
2200,"['El' 'Consejo' 'General' 'del' 'Poder' 'Judicial' 'emite' 'datos' 'sobre'
 'los' 'asustos' 'penales' 'ingresado' 'y' 'tramitados']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0]
2201,['Nunca' 'volveremos' 'a' 'Brasil'],[0 0 0 0]
2202,['El' 'plato' 'contiene' 'pescado.'],[0 0 0 0]
2203,"['Su' 'afinidad' 'con' 'el' 'reinado' 'de' 'Fernando' 'VII' 'propció' 'su'
 'vida' 'en' 'Burdeos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2204,['El' 'doctor' 'Miguel' 'Aizpún' 'tiene' 'cáncer' 'de' 'piel.'],[0 0 0 0 0 0 0 0]
2205,"['El' 'doctor' 'Miguel' 'Aizpún' 'no' 'es' 'especialista' 'en'
 'tratamientos' 'de' 'cáncer' 'de' 'piel.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2206,"['El' 'doctor' 'Miguel' 'Aizpún' 'conoce' 'el' 'procedimiento' 'para'
 'diagnosticar' 'el' 'cáncer' 'de' 'piel.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2207,"['Las' 'apariciones' 'públicas' 'son' 'de' 'un' 'acontecimiento' 'de'
 'gran' 'trascedencia' 'social' 'pero' 'no' 'política.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2208,"['Dejando' 'conservar' 'la' 'vida' 'es' 'una' 'venganza' 'mayor' 'que'
 'aniquilar' 'la' 'vida.']",[0 0 0 0 0 0 0 0 0 1 0 0]
2209,"['España' 'no' 'aceptará' 'la' 'inmigración' 'ilegal' 'según' 'dijo'
 'Moratinos' 'en' 'un' 'encuentro.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2210,"['La' 'gente' 'que' 'va' 'con' 'una' 'apariencia' 'descuidada,' 'sucia'
 'y' '""alternativa""' 'para' 'demostrar' 'que' 'es' 'de' 'izquierdas,' 'en'
 'realidad,' 'no' 'tiene' 'nada' 'de' 'izquierdas']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2211,"['El' 'origen' 'de' 'los' 'productos' 'no' 'preocupa' 'de' 'cara' 'a' 'la'
 'salud']",[0 0 0 0 0 0 0 0 0 0 0 0]
2212,"['El' 'príncipe' 'y' 'Letizia' 'están' 'esperando' 'que' 'se' 'cumpla'
 'el' 'deseo' 'que' 'pidieron' 'en' 'Covadonga.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2213,['Se' 'ha' 'ido' 'solo' 'de' 'fin' 'de' 'semana.'],[0 0 0 0 0 0 0 0]
2214,"['Los' 'especuladores' 'compraron' 'grandes' 'cantidades' 'de'
 'butifarra.']",[0 0 0 0 0 0 0]
2215,['El' 'precio' 'de' 'los' 'alquileres' 'es' 'muy' 'barato.'],[0 0 0 0 0 0 0 0]
2216,"['La' 'empresa' 'no' 'ha' 'puesto' 'formación' 'de' 'alto' 'valor'
 'añadido']",[0 0 0 0 0 0 0 1 0 0]
2217,['El' 'pellet' 'es' 'mejor' 'que' 'la' 'madera.'],[0 0 0 0 0 0 0]
2218,['Estas' 'fechas' 'no' 'rescatan' 'ningún' 'valor'],[0 0 0 1 0 0]
2219,['España' 'es' 'líder' 'en' 'este' 'asunto'],[0 0 0 0 0 0]
2220,"['Un' 'estilo' 'tan' 'práctico' 'como' 'el' 'de' 'ellas' 'supera' 'al'
 'de' 'los' 'hombres' 'en' 'todos' 'los' 'sentidos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2221,"['En' 'la' 'segunda' 'parte,' 'en' 'marcha' 'desde' 'finales' 'de' '2004,'
 'los' 'colectivos' 'se' 'han' 'involucrado' 'para' 'que' 'aumenten' 'sus'
 'ingresos' 'pero' 'quieren' 'continuar' 'con' 'los' 'conflictos' 'para'
 'mejorar' 'la' 'situación' 'económica' 'de' 'ellos.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2222,['Tiene' 'en' 'cuenta' 'el' 'color.'],[0 0 0 0 0]
2223,"['El' 'jamón' 'ha' 'de' 'tener' 'siempre' 'el' 'borde' 'limpio' 'y'
 'perfilado']",[0 0 0 0 0 0 0 0 1 0 0]
2224,['Ya' 'me' 'he' 'cambiado' 'de' 'operadora' 'anteriormente.'],[0 0 0 0 0 0 0]
2225,"['Las' 'interpretaciones' 'de' 'lo' 'que' 'escriben' 'otros' 'son'
 'siempre' 'exactas' 'y' 'acertadas']",[0 0 0 0 0 0 0 0 0 0 0 0]
2226,"['Según' 'la' 'encuesta,' 'las' 'chicas' 'son' 'menos' 'tolerantes' 'con'
 'el' 'colectivo' 'gay.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2227,['La' 'peligrosidad' 'del' 'PSPV' 'es' 'mayor' 'que' 'antes.'],[0 0 0 0 0 0 0 0]
2228,['¡Ya' 'lo' 'logramos' 'todo' 'en' 'nuestra' 'lista!'],[0 0 0 0 0 0 0]
2229,"['Los' 'estudiantes' 'protestaron' 'fuera' 'de' 'la' 'casa' 'en' 'la'
 'que' 'residía' 'Mihdhar.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2230,['No' 'sabía' 'que' 'casi' 'murió' 'de' 'tuberculosis.'],[0 0 0 0 0 0 0]
2231,"['De' 'hecho,' 'había' 'tres' 'celdas' 'diferentes' 'en' 'los' 'Estados'
 'Unidos' 'en' 'ese' 'momento.']",[0 0 0 0 0 0 0 0 0 0 0 0 0]
2232,"['Hazmi' 'y' 'Mihdhar' 'compraron' 'una' 'casa' 'y' 'no' 'tuvieron'
 'contacto' 'con' 'nadie.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2233,"['Echar' 'sapos' 'y' 'culebras' 'significa' 'arrojar' 'ranas' 'y'
 'serpientes' 'en' 'francés.']",[0 0 0 0 0 0 0 0 0 0 0]
2234,"['Los' 'agentes' 'intentaron' 'sacar' 'del' 'área' 'a' 'toda' 'la' 'gente'
 'que' 'pudieron.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2235,['Me' 'dijo' 'que' 'buscara' 'algo.'],[0 0 0 0 0]
2236,"['Los' 'cuidados' 'infantiles' 'cuestan' '2000' '$' 'más' 'que' 'los'
 'básicos.']",[0 0 0 0 0 0 0 0 0 0]
2237,['El' 'baipás' 'enviará' 'agua' 'al' 'FGD.'],[0 0 0 0 0 0]
2238,['Mis' 'hermanas' 'eran' 'mucho' 'mayores' 'que' 'yo.'],[0 0 0 0 0 0 0]
2239,"['Samuel' 'Sheibein' 'cumplirá' 'una' 'sentencia' 'por' 'asesinato' 'en'
 'Canada.']",[0 0 0 0 0 0 0 0 0]
2240,"['De' 'hecho,' 'ella' 'no' 'lo' 'comprendió.']",[0 0 0 0 0 0]
2241,['Un' 'diccionario' 'tiene' 'mucho' 'que' 'ofrecer.'],[0 0 0 0 0 0]
2242,"['El' 'sombrero' 'de' 'sangre' 'era' 'negro,' 'con' 'tres' 'plumas' 'de'
 'águila.']",[0 0 0 0 0 0 0 0 0 0 0]
2243,"['Hasta' 'el' 'año' '1875,' 'California' 'estaba' 'llevando' 'a' 'cabo'
 'ejecuciones' 'públicas.']",[0 0 0 0 0 0 0 0 0 0 0]
2244,['Toda' 'la' 'generación' 'del' 'Sr.' 'Kaplan' 'aún' 'sigue' 'viva.'],[0 0 0 0 0 0 0 0 0]
2245,['¿Cuántos' 'hijos' 'tienes?'],[0 0 0]
2246,"['Los' 'terroristas' 'siempre' 'usan' 'implantes' 'quirúrgicos' 'para'
 'ocultar' 'sus' 'identidades.']",[0 0 0 0 0 0 0 0 0 0]
2247,['Los' 'controles' 'internos' 'no' 'existen.'],[0 0 0 0 0]
2248,['Creo' 'que' 'controlan' 'la' 'mayor' 'parte' 'del' 'mercado.'],[0 0 0 0 0 0 0 0]
2249,"['Indiana' 'es' 'el' 'único' 'estado' 'con' 'esta' 'generosa' 'ley'
 'tributaria.']",[0 0 0 0 0 0 0 0 0 0]
2250,"['Lover' 'tenía' 'un' 'objetivo' 'en' 'su' 'cabeza' 'y,' 'por' 'tanto,'
 'tenía' 'que' 'esconderse' 'entre' 'las' 'rocas.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2251,"['Jane' 'solicitó' 'un' 'formulario' 'de' 'reconocimiento' 'de' 'FISA'
 'para' 'ser' 'firmado' 'por' 'un' 'juez' 'federal.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2252,"['Nos' 'pagan' 'el' 'importe' 'total' 'en' 'todas' 'las' 'vacaciones,'
 'incluso' 'el' 'día' 'antes' 'y' 'después' 'de' 'Navidad.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2253,['Ella' 'había' 'oído' 'algo.'],[0 0 0 0]
2254,"['Todos' 'los' 'pasajeros' 'fueron' 'afectados' 'por' 'estos' 'eventos'
 'y' 'regulaciones.']",[0 0 0 0 0 0 0 0 0 0]
2255,"['Las' 'emisiones' 'de' 'mercurio' 'no' 'tienen' 'absolutamente' 'ningún'
 'efecto' 'sobre' 'el' 'agua.']",[0 0 0 0 0 0 0 0 0 0 0 0]
2256,['¿Crees' 'que' 'el' 'Presidente' 'lleva' 'cartera?'],[0 0 0 0 0 0]
2257,"['El' 'cumplimiento' 'total' 'de' 'un' 'estándar' 'exitoso' 'dará' 'como'
 'resultado' 'un' 'pase.']",[0 0 0 0 0 0 0 0 0 0 0 0]
